filename,ipc2014-agl-jasper:default,ipc2014-agl-mpc:default,ipc2014-agl-probe:default,ipc2018-agl-freelunch-madagascar:default,ipc2018-agl-mercury2014:agl,ipc2018-agl-merwin:agl,ipc2018-agl-olcff:default,ipc2018-agl-saarplan:default,ipc2018-lapkt-bfws:bfws-pref-agl,ipc2018-lapkt-bfws:dual-bfws-agl,ipc2018-lapkt-bfws:poly-bfws,ipc2018-lapkt-dfs-plus:default
logistics-strips:2-prob09.pddl,1.4793,4.46021,1.227,10.1265,1.40193,1.52416,2.82101,2.66431,13.4474,4.90043,4.97841,7.77023
logistics-strips:2-prob14.pddl,2.07186,2.11537,2.50469,3.6763,2.0413,1.99539,4.55161,3.76193,23.1425,11.7804,11.8346,25.7396
logistics-strips:2-prob18.pddl,5.84007,17.7671,45.9135,39.8461,3.75869,4.3076,14.3883,13.33,-,64.388,65.8489,109.905
logistics-strips:2-prob20.pddl,5.27097,82.7857,32.4073,192.575,3.49971,3.5422,13.8865,13.3114,-,61.6391,57.2663,121.404
logistics-strips:2-prob22.pddl,30.4397,169.023,187.151,-,7.873,8.04465,173.836,30.8627,-,-,-,-
logistics-strips:2-prob25.pddl,12.1686,-,176.221,-,7.14137,8.20256,58.1811,28.1018,-,-,-,-
logistics-strips:2-prob26.pddl,6.73162,140.199,40.4241,-,4.8634,5.22385,66.4844,16.3891,-,112.456,108.842,-
logistics-strips:2-prob27.pddl,11.8908,-,-,-,9.44775,10.0594,26.5534,25.4835,-,182.208,180.606,-
logistics-strips:2-prob28.pddl,151.863,-,-,-,24.506,25.6536,-,45.3919,-,-,-,-
logistics-strips:2-prob29.pddl,36.1066,37.4756,-,80.4451,7.99303,9.42265,167.501,28.0157,-,-,-,-
logistics-strips:2-prob30.pddl,9.66135,-,69.7587,-,7.11771,7.17534,53.998,25.9249,-,264.273,255.947,-
maintenance-adl:1-maintenance-1-3-200-500-5-001.pddl,-,1.59039,-,2.42355,-,-,80.4084,60.5506,17.8029,15.1884,16.617,-
maintenance-adl:1-maintenance-1-3-200-500-5-002.pddl,-,-,-,2.54269,-,-,23.1727,23.6815,3.60469,3.60439,3.70513,-
maintenance-adl:1-maintenance-1-3-200-900-5-000.pddl,-,-,-,6.46061,-,-,-,-,-,-,-,-
maintenance-adl:1-maintenance-1-3-200-900-5-001.pddl,-,-,-,5.77887,-,-,-,-,-,-,-,-
maintenance-adl:1-maintenance-1-3-200-900-5-002.pddl,-,-,-,5.62312,-,-,-,-,-,-,-,-
maintenance-adl:3-maintenance.1.3.080.240.5-018.pddl,-,2.11327,-,0.561097,-,13.0587,1.6984,1.82192,7.46378,2.509,2.50308,-
maintenance-adl:3-maintenance.1.3.100.300.5-007.pddl,-,-,1.40695,0.77511,-,-,3.21876,3.10381,4.57593,3.8162,3.75585,-
maintenance-adl:3-maintenance.1.3.100.300.5-010.pddl,104.711,-,1.18677,0.732175,-,78.015,9.03428,9.49332,1.33163,1.40477,1.35491,-
maintenance-adl:3-maintenance.1.3.100.300.5-015.pddl,-,0.671388,1.27939,0.797977,-,-,9.23981,9.92449,122.186,89.9675,90.9298,-
maintenance-adl:3-maintenance.1.3.120.360.5-000.pddl,-,18.3021,1.86738,1.11155,-,-,8.13186,7.49032,18.691,14.8561,14.9775,-
maintenance-adl:3-maintenance.1.3.120.360.5-002.pddl,-,1.54296,1.99307,1.07507,-,-,23.9369,24.1609,1.85391,1.86728,1.87153,-
maintenance-adl:3-maintenance.1.3.120.360.5-006.pddl,-,1.05589,1.88485,1.32472,-,119.708,7.79897,8.04163,114.532,87.2213,86.9411,-
maintenance-adl:3-maintenance.1.3.120.360.5-009.pddl,-,-,1.94065,1.13588,-,21.4664,25.2187,22.4972,1.84512,1.78937,1.81309,-
maintenance-adl:3-maintenance.1.3.120.360.5-010.pddl,-,-,-,1.01214,-,164.478,57.7747,59.0112,1.75715,1.82895,1.79045,-
maintenance-adl:3-maintenance.1.3.120.360.5-015.pddl,-,0.888083,1.86074,1.14789,-,163.146,9.08239,20.4748,1.99519,2.02227,1.98736,-
maintenance-adl:3-maintenance.1.3.120.360.5-017.pddl,-,-,-,1.09281,-,-,16.0467,17.9459,1.92453,1.84256,1.7559,-
maintenance-adl:3-maintenance.1.3.140.420.5-000.pddl,-,1.7754,2.6824,1.40065,-,-,20.7334,37.8722,-,-,-,-
maintenance-adl:3-maintenance.1.3.140.420.5-003.pddl,-,-,2.6136,1.44886,-,-,11.475,11.5327,2.26612,2.27473,2.2821,-
maintenance-adl:3-maintenance.1.3.140.420.5-006.pddl,-,1.2015,-,1.33255,-,-,59.3214,61.1618,2.28635,2.20358,2.24585,-
maintenance-adl:3-maintenance.1.3.140.420.5-007.pddl,-,-,-,1.39157,-,88.7601,44.7482,-,-,-,-,-
maintenance-adl:3-maintenance.1.3.140.420.5-009.pddl,-,-,2.71007,1.42034,-,-,71.4777,95.1796,-,160.91,161.772,-
maintenance-adl:3-maintenance.1.3.140.420.5-010.pddl,-,-,-,1.37449,-,152.608,38.4615,65.1059,2.24644,2.29166,2.38252,-
maintenance-adl:3-maintenance.1.3.140.420.5-011.pddl,-,-,-,1.42456,-,-,43.7559,50.2942,2.27371,2.28985,2.28117,-
maintenance-adl:3-maintenance.1.3.140.420.5-012.pddl,-,-,-,1.34017,-,-,108.116,-,2.48593,2.35916,2.29781,-
maintenance-adl:3-maintenance.1.3.140.420.5-013.pddl,-,1.16162,2.61462,1.41647,-,-,102.292,-,-,-,-,-
maintenance-adl:3-maintenance.1.3.140.420.5-014.pddl,-,1.07171,-,1.4007,-,-,36.3906,23.7088,-,-,-,-
maintenance-adl:3-maintenance.1.3.140.420.5-015.pddl,-,2.5836,-,1.3388,-,-,66.6539,90.6703,-,163.483,167.63,-
maintenance-adl:3-maintenance.1.3.140.420.5-017.pddl,-,-,2.64456,1.41806,-,-,15.6812,16.1262,2.39038,2.24472,2.24892,-
maintenance-adl:3-maintenance.1.3.140.420.5-018.pddl,-,-,-,1.42022,-,-,102.392,105.524,-,-,-,-
maintenance-adl:3-maintenance.1.3.140.420.5-019.pddl,-,-,-,1.3288,-,-,26.5415,26.1793,2.27658,2.24004,2.35192,-
miconic-fulladl-adl:0-f10-0.pddl,1.30326,0.344625,-,1.36785,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f10-3.pddl,1.33518,0.393906,-,0.778344,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f12-4.pddl,1.06704,0.411308,-,21.8331,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f13-1.pddl,1.11407,0.422498,-,87.6556,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f13-3.pddl,1.07386,0.406828,-,55.161,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f13-4.pddl,1.09685,0.397425,-,12.7659,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f14-0.pddl,1.28092,0.446257,-,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f17-0.pddl,1.63894,0.552884,-,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f17-4.pddl,1.50636,0.600678,-,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f19-2.pddl,2.79235,0.695236,-,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f20-0.pddl,2.09858,0.707654,3.53158,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f20-1.pddl,2.17718,0.892677,2.61827,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f20-2.pddl,3.29419,-,1.82145,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f20-4.pddl,5.40231,0.621544,8.80341,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f22-1.pddl,2.59991,0.783905,5.59705,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f22-4.pddl,2.50003,0.766918,-,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f23-3.pddl,53.8081,1.23513,9.54167,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f25-3.pddl,105.772,1.1335,-,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f27-1.pddl,68.6773,1.19621,6.8509,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f27-3.pddl,3.8527,2.10653,7.59978,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f29-0.pddl,4.35925,1.05688,11.2844,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f29-1.pddl,296.897,189.3,16.1231,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f29-4.pddl,4.15022,97.522,128.588,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f3-3.pddl,0.606773,0.286657,-,0.314601,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f30-3.pddl,4.74036,1.21059,20.6775,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f30-4.pddl,4.63667,1.17069,7.56705,-,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f6-0.pddl,0.711769,0.375313,-,0.500932,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f6-3.pddl,0.67645,0.385569,-,0.573972,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f9-2.pddl,0.708163,0.349373,-,2.06673,-,-,-,-,-,-,-,-
miconic-fulladl-adl:0-f9-4.pddl,0.805372,0.405869,-,0.749193,-,-,-,-,-,-,-,-
miconic-simpleadl-adl:0-s14-1.pddl,0.794813,0.344687,0.333192,-,0.620121,0.630262,0.624718,0.794212,0.468082,0.469019,0.408998,0.440746
miconic-simpleadl-adl:0-s16-1.pddl,0.752536,0.423049,0.468785,-,0.621742,0.626744,0.653071,0.660272,0.435164,0.408399,0.475466,0.442401
miconic-simpleadl-adl:0-s16-4.pddl,0.738425,0.331772,0.452661,-,0.787294,0.647682,0.604779,0.758405,0.493822,0.471378,0.495623,0.549816
miconic-simpleadl-adl:0-s17-0.pddl,0.712588,0.382793,0.458078,-,0.71816,0.62758,0.658257,0.709397,0.724991,0.45575,0.508618,0.58797
miconic-simpleadl-adl:0-s19-3.pddl,0.959485,0.464642,0.619318,-,0.631646,0.819851,0.731646,0.709766,0.546264,0.537437,0.450232,0.469824
miconic-simpleadl-adl:0-s20-1.pddl,0.81853,0.517887,0.636238,-,0.611468,0.748167,0.765042,0.972441,0.604868,0.490891,0.510437,0.554893
miconic-simpleadl-adl:0-s20-2.pddl,0.746266,0.419259,0.574452,-,0.706873,0.771464,0.718846,0.838606,0.506703,0.52844,0.499072,0.663201
miconic-simpleadl-adl:0-s21-1.pddl,0.900554,0.485799,0.660505,-,0.758106,0.821313,0.769843,0.815676,0.624928,0.516078,0.4821,0.651937
miconic-simpleadl-adl:0-s21-2.pddl,0.933493,0.545238,0.75876,-,0.896995,0.697605,0.80788,0.827166,0.548582,0.508059,0.513914,0.624577
miconic-simpleadl-adl:0-s21-4.pddl,0.832975,0.482026,0.729492,-,0.750623,0.96489,0.77672,0.78029,0.56441,0.5182,0.540468,0.536438
miconic-simpleadl-adl:0-s22-1.pddl,0.828991,0.522271,0.983792,-,0.657532,0.832342,0.860524,0.797825,0.629014,0.605986,0.90217,0.615671
miconic-simpleadl-adl:0-s22-3.pddl,0.793197,0.500978,0.674268,-,0.687381,0.798899,0.808388,0.8516,0.615206,0.52791,0.522713,0.614018
miconic-simpleadl-adl:0-s22-4.pddl,0.822461,0.538775,0.685745,-,0.734323,0.721902,0.779998,0.838973,0.579598,0.547639,0.549687,0.712354
miconic-simpleadl-adl:0-s23-1.pddl,1.03534,0.43787,0.952087,-,0.749339,0.762793,0.846017,0.835314,0.578549,0.566178,0.587731,0.581783
miconic-simpleadl-adl:0-s23-2.pddl,0.831178,0.52644,1.00608,-,0.788941,0.942221,0.869182,0.856066,0.621268,0.567266,0.550546,0.611186
miconic-simpleadl-adl:0-s24-1.pddl,0.935132,0.618973,1.02539,-,0.807852,0.86347,0.867621,0.898222,0.600065,0.601781,0.553473,0.655327
miconic-simpleadl-adl:0-s24-3.pddl,0.98154,0.600104,0.69863,-,0.765314,0.861579,0.82403,0.900338,0.654977,0.662309,0.562737,0.748081
miconic-simpleadl-adl:0-s25-0.pddl,0.992152,0.600545,1.03698,-,0.668285,1.04783,1.03289,0.952988,0.653842,0.563945,0.617132,0.654174
miconic-simpleadl-adl:0-s25-4.pddl,0.7607,0.613606,0.965857,-,0.822723,0.890033,0.895707,0.935389,0.673216,0.619629,0.799483,0.697639
miconic-simpleadl-adl:0-s26-0.pddl,1.01523,0.758113,1.37843,-,0.830082,0.891531,0.883382,1.00325,0.71787,0.59651,0.595556,0.962699
miconic-simpleadl-adl:0-s26-1.pddl,1.13348,0.631768,0.978604,-,0.883035,0.770789,0.905691,1.01882,0.732512,0.656865,0.596336,0.784075
miconic-simpleadl-adl:0-s26-3.pddl,1.01122,0.672432,0.975978,-,0.926587,0.822423,0.944431,0.981363,0.69926,0.673954,0.65285,0.8527
miconic-simpleadl-adl:0-s27-0.pddl,1.06384,0.64051,1.35452,-,0.91714,1.02393,1.02383,1.12653,0.79222,0.690878,0.657061,1.03087
miconic-simpleadl-adl:0-s27-4.pddl,1.10807,0.695513,1.016,-,0.892929,0.856435,0.969077,0.968651,0.749189,0.61668,0.654222,0.879525
miconic-simpleadl-adl:0-s28-0.pddl,1.02066,0.755123,1.52388,-,1.13721,1.05402,1.04354,1.07266,0.767493,0.684461,0.744636,0.867116
miconic-simpleadl-adl:0-s28-1.pddl,1.09679,0.702432,1.06126,-,0.913203,1.16013,1.09138,1.06504,0.812083,0.681122,0.63502,0.787356
miconic-simpleadl-adl:0-s29-3.pddl,1.06585,0.718734,1.51076,-,0.930909,0.966806,1.10046,1.09934,0.840323,0.741527,0.674595,1.18879
miconic-simpleadl-adl:0-s30-2.pddl,1.0524,0.690674,1.34537,-,0.932201,1.04366,1.08219,1.07611,0.811266,0.706948,0.658207,0.94924
miconic-simpleadl-adl:0-s30-3.pddl,0.996669,0.839821,1.83229,-,0.958452,1.10505,1.06579,1.13319,0.844919,0.757974,0.710051,0.932402
miconic-simpleadl-adl:0-s30-4.pddl,1.15675,0.718823,1.74461,-,1.01425,0.985149,1.12055,1.25606,0.995982,0.781242,0.748667,1.10734
miconic-strips:0-p14.pddl,0.782722,0.461632,0.515766,-,0.556818,0.612244,0.666188,0.636424,0.519795,0.484833,0.446576,0.484975
miconic-strips:0-p16.pddl,0.86805,0.437893,0.511568,-,0.604187,0.670417,0.730527,0.737901,0.584875,0.48558,0.478938,0.553556
miconic-strips:0-p22.pddl,1.00126,0.683622,0.864718,-,0.672458,0.861853,0.906425,0.886577,1.00257,0.627271,0.684335,0.721396
miconic-strips:0-p24.pddl,0.98302,0.653243,0.934663,-,0.827157,0.928729,1.08996,0.87817,1.03507,0.78594,0.833004,0.790065
miconic-strips:0-p27.pddl,1.1934,0.77201,1.42291,-,0.859237,0.822421,1.19929,0.961567,1.41109,0.945732,0.962095,1.09628
miconic-strips:1-p04.pddl,0.668853,0.393846,0.427862,-,0.540027,0.645727,0.621546,0.568303,0.493256,0.441489,0.419654,0.454605
miconic-strips:1-p05.pddl,0.706672,0.405735,0.533501,-,0.654878,0.56639,0.59819,0.55386,0.605939,0.514561,0.455368,0.525416
miconic-strips:1-p09.pddl,0.976345,0.619025,1.18351,-,0.71426,0.653811,0.893207,0.833743,1.13417,0.843071,0.779346,0.749248
miconic-strips:1-p10.pddl,1.0338,0.659093,1.19981,-,0.660659,0.763613,1.0012,0.982093,1.47737,0.917024,0.975127,0.984399
miconic-strips:1-p11.pddl,1.17315,0.665772,1.56691,-,0.79147,0.937258,1.16077,0.95988,1.83368,1.10558,1.10888,1.10957
miconic-strips:1-p13.pddl,1.76131,0.851726,2.28808,-,0.796168,0.922424,1.50979,1.2436,2.61147,1.5789,1.53166,1.66925
miconic-strips:1-p15.pddl,1.8613,1.22176,4.36244,-,0.990322,1.02802,1.94713,1.40808,3.76503,2.19896,2.26398,1.81033
miconic-strips:1-p19.pddl,2.5269,2.19671,9.04224,-,1.29819,1.36797,3.15176,2.25461,7.20334,4.43236,4.42142,4.21719
miconic-strips:1-p20.pddl,2.84576,2.20303,13.3255,-,1.41252,1.6262,3.35638,2.28575,7.83966,5.35408,5.13552,4.35123
miconic-strips:1-p21.pddl,3.16651,2.4383,24.1845,-,1.4446,1.64353,3.76117,2.50621,9.46213,6.41755,6.17408,5.74615
miconic-strips:1-p22.pddl,3.63288,2.71478,18.8434,-,1.5756,1.80188,4.20991,2.54025,10.8307,7.05894,7.24053,6.59894
miconic-strips:1-p23.pddl,4.09156,3.08926,17.9901,-,1.65307,1.77715,5.08138,2.914,13.0117,8.36463,8.65122,6.29847
miconic-strips:1-p25.pddl,4.77078,3.94131,26.517,-,1.84289,2.23368,5.92668,3.62571,17.3968,10.5035,10.447,10.4039
miconic-strips:1-p26.pddl,5.10028,4.37549,51.0506,-,1.99172,2.37742,6.31394,3.99726,19.0158,11.8474,12.2832,19.2241
miconic-strips:1-p27.pddl,5.44952,5.19463,48.3448,-,2.19137,2.5828,6.43376,4.55326,22.6158,13.9713,14.6247,23.0262
miconic-strips:1-p28.pddl,8.28856,5.51926,43.1002,-,2.29697,2.64179,7.71774,4.89248,24.2853,16.2662,16.3239,42.2553
miconic-strips:1-p30.pddl,8.81918,6.43691,75.2109,-,2.38902,2.75107,9.81747,6.09068,31.9104,19.674,20.1059,44.7789
miconic-strips:2-s15-4.pddl,0.705639,0.388042,0.384839,-,0.648831,0.5898,0.615629,0.632528,0.464378,0.437936,0.456291,0.432136
miconic-strips:2-s17-1.pddl,0.692,0.393729,0.399645,-,0.54299,0.701498,0.676637,0.786317,0.482501,0.459777,0.48746,0.471274
miconic-strips:2-s21-3.pddl,0.878782,0.568536,0.442931,-,0.680527,0.58468,0.717385,0.71392,0.527861,0.533556,0.569381,0.502938
miconic-strips:2-s24-0.pddl,0.862624,1.09785,0.50019,-,0.75273,0.90499,0.950667,0.812731,0.691661,0.58523,0.521362,0.666041
miconic-strips:2-s26-3.pddl,0.961369,0.557041,0.568053,-,0.820771,0.849847,0.938551,0.878753,0.682831,0.583747,0.623948,0.675216
miconic-strips:2-s28-1.pddl,1.0583,0.67606,0.624191,-,0.844058,1.057,1.1309,0.998408,0.818507,0.67882,0.650717,0.768397
miconic-strips:2-s29-0.pddl,1.0057,0.743599,0.693986,-,0.885701,0.813145,1.10855,0.983489,0.914742,0.670544,0.71471,0.739684
miconic-strips:2-s30-2.pddl,0.975453,0.785763,0.842648,-,0.863114,0.914181,1.08309,1.17148,0.894701,0.735333,0.717177,0.864439
movie-strips:0-prob01.pddl,0.564551,0.355204,0.419482,0.308073,0.487105,0.645189,0.456905,0.461529,0.420118,0.344613,0.374269,0.41506
movie-strips:0-prob02.pddl,0.557384,0.352327,0.368757,0.299299,0.428506,0.498877,0.500985,0.495974,0.344693,0.365644,0.342212,0.386689
movie-strips:0-prob03.pddl,0.620641,0.365572,0.354379,0.320452,0.459006,0.561093,0.40815,0.482388,0.401314,0.367274,0.360645,0.405015
movie-strips:0-prob04.pddl,0.599646,0.305231,0.342834,0.368201,0.674388,0.472547,0.498763,0.548295,0.376872,0.387677,0.352996,0.423803
movie-strips:0-prob05.pddl,0.595801,0.297499,0.314937,0.334506,0.464111,0.514295,0.529318,0.516503,0.338876,0.42532,0.382539,0.387613
movie-strips:0-prob06.pddl,0.558187,0.472558,0.32943,0.42907,0.660445,0.586094,0.564768,0.494311,0.32971,0.326409,0.38835,0.340543
movie-strips:0-prob07.pddl,0.565913,0.328116,0.358912,0.285295,0.537743,0.495561,0.481708,0.435216,0.361502,0.385159,0.37777,0.39938
movie-strips:0-prob08.pddl,0.602129,0.289253,0.337439,1.16963,0.524799,0.528664,0.505153,0.451899,0.349855,0.348294,0.333041,0.420451
movie-strips:0-prob09.pddl,0.650607,0.321402,0.368049,0.33157,0.480763,0.665193,0.467767,0.431376,0.388496,0.35573,0.360393,0.433982
movie-strips:0-prob10.pddl,0.53926,0.323155,0.31495,0.287189,0.466055,0.509464,0.467532,0.542813,0.415198,0.384407,0.376153,0.410072
movie-strips:0-prob11.pddl,0.71416,0.328284,0.338521,0.337024,0.524616,0.537541,0.497943,0.479386,0.354086,0.358147,0.387041,0.382118
movie-strips:0-prob12.pddl,0.670779,0.294625,0.340221,0.326368,0.465919,0.595731,0.524717,0.543143,0.435331,0.333162,0.350628,0.344571
movie-strips:0-prob13.pddl,0.568958,0.32353,0.372261,0.285999,0.578171,0.485981,0.529355,0.520646,0.554605,0.333458,0.416637,0.406055
movie-strips:0-prob14.pddl,0.643104,0.340872,0.313644,0.341835,0.489558,0.468119,0.553262,0.536825,0.370784,0.40755,0.43201,0.37205
movie-strips:0-prob15.pddl,0.565035,0.304145,0.285248,0.27527,0.473711,0.494941,0.481055,0.475331,0.347458,0.400323,0.386922,0.353703
movie-strips:0-prob16.pddl,0.541929,0.354777,0.318367,0.331801,0.51729,0.417195,0.546475,0.531113,0.329201,0.401087,0.365073,0.377763
movie-strips:0-prob17.pddl,0.636632,0.350922,0.364392,0.325383,0.412032,0.481578,0.549095,0.504702,0.372493,0.368968,0.40094,0.376753
movie-strips:0-prob18.pddl,0.60407,0.27101,0.375337,0.290601,0.505165,0.919731,0.458958,0.477221,0.434022,0.349943,0.425952,0.403384
movie-strips:0-prob19.pddl,0.632929,0.382365,0.337722,0.317858,0.508008,0.494398,0.547865,0.499872,0.420051,0.338647,0.394071,0.415334
movie-strips:0-prob20.pddl,0.99545,0.252741,0.351458,0.26993,0.478781,0.506947,0.551302,0.513982,0.421413,0.421132,0.358623,0.390149
movie-strips:0-prob21.pddl,0.564651,0.316319,0.357107,0.278874,0.505072,0.522804,0.493532,0.603935,0.375152,0.341761,0.340901,0.406694
movie-strips:0-prob22.pddl,0.724888,0.32092,0.285858,0.429895,0.474903,0.43977,0.528375,0.497214,0.374978,0.379841,0.41897,0.377985
movie-strips:0-prob23.pddl,0.583887,0.351628,0.367285,0.316942,0.486988,0.522314,0.526165,0.525712,0.414229,0.424547,0.408067,0.379785
movie-strips:0-prob24.pddl,0.483091,0.278591,0.376964,0.374543,0.572428,0.577169,0.528658,0.507084,0.434158,0.434454,0.397072,0.339004
movie-strips:0-prob25.pddl,0.650483,0.305823,0.343309,0.312263,0.56883,0.472187,0.50283,0.504142,0.337251,0.406183,0.37921,0.354942
movie-strips:0-prob26.pddl,0.557998,0.321743,0.358179,0.360079,0.496073,0.542326,0.492628,0.554013,0.432575,0.393516,0.375467,0.334336
movie-strips:0-prob27.pddl,0.628755,0.321727,0.331634,0.369136,0.487387,0.455787,0.566366,0.429141,0.372715,0.381154,0.384267,0.403937
movie-strips:0-prob28.pddl,0.643748,0.302525,0.354454,0.297091,0.556347,0.476736,0.499079,0.476994,0.371943,0.357379,0.36953,0.382126
movie-strips:0-prob29.pddl,0.602349,0.314644,0.363979,0.337387,0.533937,0.567995,0.471118,0.4731,0.414558,0.37537,0.39746,0.372624
movie-strips:0-prob30.pddl,0.608191,0.341589,0.357834,0.314781,0.585688,0.535876,0.445057,0.469375,0.391714,0.36594,0.388666,0.341931
mprime-strips:0-p09.pddl,5.44937,-,189.982,0.909765,-,174.809,0.740103,0.853355,1.30692,1.34714,1.59511,-
mprime-strips:0-p15.pddl,-,-,-,-,-,-,-,210.135,-,27.4419,-,-
mprime-strips:0-p18.pddl,181.526,-,-,-,-,-,-,-,-,29.9464,-,-
mprime-strips:0-p22.pddl,1.28775,0.791964,-,14.1516,-,57.9084,1.15286,0.978504,13.4813,9.59391,13.6421,39.1588
mprime-strips:0-p29.pddl,4.72737,-,-,13.8583,-,16.7307,1.60862,4.30524,91.8269,8.97853,-,-
mprime-strips:1-p06.pddl,1.04382,10.1593,0.509629,25.4203,0.944608,0.992803,1.40355,1.36879,0.611831,3.14886,0.753626,0.636564
mprime-strips:1-p07.pddl,2.88477,1.18935,1.92675,15.4593,3.61206,3.27247,3.79199,3.42985,3.18554,2.15192,1.92585,2.2805
mprime-strips:1-p08.pddl,133.11,-,-,-,-,-,10.9604,11.5021,18.3075,9.14779,8.30426,-
mprime-strips:1-p09.pddl,34.4783,-,108.459,-,-,45.0244,22.0827,26.7855,47.5766,17.909,18.5216,-
mprime-strips:1-p10.pddl,-,-,-,-,-,-,21.7823,137.369,-,-,-,-
mprime-strips:1-p11.pddl,-,-,127.472,-,-,121.813,50.5214,60.0263,80.294,39.2506,38.1556,-
mprime-strips:1-p12.pddl,-,-,-,-,-,-,-,120.111,-,-,-,-
mprime-strips:1-p14.pddl,-,-,-,-,-,-,64.0844,-,-,-,-,-
mprime-strips:1-p15.pddl,-,-,-,172.219,-,19.541,-,-,-,-,-,-
mprime-strips:1-p23.pddl,-,-,-,-,-,-,-,94.7889,-,-,-,-
mprime-strips:2-prob18.pddl,5.80436,-,5.25204,81.8349,5.68682,5.68684,9.17678,9.39641,-,239.336,-,-
mystery-strips:0-prob01.pddl,0.596291,0.34893,0.348439,0.343105,0.548431,0.497359,0.527551,0.476852,0.433023,0.40217,0.409311,0.373454
mystery-strips:0-prob02.pddl,1.25164,0.528347,0.463226,0.698121,1.21083,1.14156,1.23118,1.33146,0.73636,0.685335,0.725594,0.703191
mystery-strips:0-prob03.pddl,1.03418,0.402986,0.379127,0.751228,0.843189,0.757662,0.848819,0.87769,0.533469,0.520612,0.495601,0.494363
mystery-strips:0-prob06.pddl,7.5671,66.7079,-,7.38827,-,6.47157,3.53187,3.7669,46.3748,3.12153,53.517,191.421
mystery-strips:0-prob09.pddl,0.954103,0.399175,0.433188,0.597457,14.3579,1.51313,0.915195,1.09487,0.543522,0.590987,0.549292,0.613055
mystery-strips:0-prob10.pddl,14.1851,10.2163,-,21.9143,-,27.4219,18.8945,18.7344,18.8561,13.354,28.2522,64.5987
mystery-strips:0-prob11.pddl,0.572984,0.404106,0.385885,0.507996,0.530483,0.636627,0.524794,0.515547,0.41677,0.417795,0.39239,0.346897
mystery-strips:0-prob13.pddl,4.07186,4.60505,-,10.6165,4.31433,4.94783,8.52886,8.47151,13.5,9.62339,20.4072,51.5535
mystery-strips:0-prob14.pddl,9.2602,-,-,76.3264,9.49533,9.40288,24.9199,21.4889,8.05573,8.30614,7.87776,8.01471
mystery-strips:0-prob15.pddl,3.28688,1.53026,1.58446,4.35825,3.67977,3.4557,5.36931,5.2976,2.36494,2.27551,2.28485,2.27558
mystery-strips:0-prob17.pddl,3.19479,1.52225,1.6067,3.02487,3.62935,3.59684,5.68128,5.86938,2.31964,2.27456,2.42452,2.23651
mystery-strips:0-prob19.pddl,9.29439,0.814224,-,1.5148,-,4.30112,2.29934,2.16992,1.30026,1.27555,1.2643,1.99242
mystery-strips:0-prob20.pddl,1.57188,0.936021,0.572439,2.17621,1.82575,1.60095,2.19825,2.3736,1.16587,1.07879,1.11417,1.13207
mystery-strips:0-prob25.pddl,0.769941,0.317836,0.328517,0.357514,0.517531,0.51022,0.590842,0.582826,0.365123,0.360368,0.403114,0.37016
mystery-strips:0-prob26.pddl,0.72858,0.369098,0.334682,0.839909,0.843473,0.740296,0.788271,0.896527,0.478822,0.532408,0.488651,0.536277
mystery-strips:0-prob27.pddl,0.844126,0.392702,0.352097,0.406683,0.722125,0.824157,0.799424,0.718538,0.440215,0.479039,0.468231,0.530935
mystery-strips:0-prob28.pddl,0.555986,0.322276,0.355563,0.363308,0.522698,0.5818,0.516388,0.552764,0.401563,0.419336,0.346724,0.441686
mystery-strips:0-prob29.pddl,0.983647,0.268829,0.426197,0.41609,0.67889,0.756304,0.804898,0.83391,0.463673,0.453246,0.464684,0.471539
mystery-strips:0-prob30.pddl,1.16568,0.517947,0.560157,0.810943,1.25808,1.21012,1.34345,1.52714,0.774125,0.801889,0.826828,0.741594
