filename,ipc2014-opt-symba1:default,ipc2018-decstar:opt-config00,ipc2018-decstar:opt-config01,ipc2018-decstar:opt-config02,ipc2018-decstar:opt-config03,ipc2018-decstar:opt-config04,ipc2018-decstar:opt-config05,ipc2018-decstar:opt-config06,ipc2018-opt-complementary2:default,ipc2018-opt-delfi:h2-simpless-dks-900masb50ksbmiasm,ipc2018-opt-delfi:h2-simpless-dks-900masb50ksccdfp,ipc2018-opt-delfi:h2-simpless-dks-900masginfsccdfp,ipc2018-opt-delfi:h2-simpless-dks-blind,ipc2018-opt-delfi:h2-simpless-dks-celmcut,ipc2018-opt-delfi:h2-simpless-dks-cpdbshc900,ipc2018-opt-delfi:h2-simpless-dks-zopdbsgenetic,ipc2018-opt-delfi:h2-simpless-oss-900masb50ksbmiasm,ipc2018-opt-delfi:h2-simpless-oss-900masb50ksccdfp,ipc2018-opt-delfi:h2-simpless-oss-blind,ipc2018-opt-delfi:h2-simpless-oss-celmcut,ipc2018-opt-delfi:h2-simpless-oss-cpdbshc900,ipc2018-opt-delfi:h2-simpless-oss-masginfsccdfp,ipc2018-opt-delfi:h2-simpless-oss-zopdbsgenetic,ipc2018-opt-delfi:simpless-dks-masb50kmiasmdfp,ipc2018-opt-delfi:simpless-oss-masb50kmiasmdfp,ipc2018-opt-metis:metis2,ipc2018-opt-planning-pdbs:default,ipc2018-opt-scorpion:default,ipc2018-symple1:symple100000OPT,ipc2018-symple2:symple100000OPT
spanner-strips:0-p114.pddl,1.5464,-,39.0264,-,-,-,-,-,2.0532,1.68966,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.06682,-,14.6091,16.1725
spanner-strips:0-p116.pddl,1.78739,-,14.5502,-,-,-,-,-,2.10354,1.63713,1660.06,1659.74,1685.13,-,1628.24,1709.46,-,1749.58,-,-,1758.5,1753.15,-,1587.2,1765.67,-,2.25696,-,13.447,14.5246
spanner-strips:0-p117.pddl,1.61177,-,29.8628,-,-,-,-,-,2.05511,1.73062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.26821,-,14.9988,14.9527
spanner-strips:0-p118.pddl,1.60565,-,56.0408,-,-,-,-,-,2.07048,1.70172,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.00051,-,16.2181,17.2421
spanner-strips:0-p119.pddl,1.72059,-,34.0878,-,-,-,-,-,2.03258,1.66142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.05051,-,15.577,17.0038
spanner-strips:0-p120.pddl,1.53714,-,21.2553,-,-,-,-,-,2.07234,1.74653,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.05388,-,16.8051,17.3439
spanner-strips:0-p122.pddl,1.64763,-,16.3567,-,-,-,-,-,2.42553,1.78912,1743.53,1743.99,1726.09,-,1715.32,1752.16,-,-,-,-,-,-,-,1534.0,-,-,2.08849,-,14.0633,15.8746
spanner-strips:0-p124.pddl,1.59322,-,37.7363,-,-,-,-,-,2.0532,1.9166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.19553,-,18.243,19.0294
spanner-strips:0-p125.pddl,1.67378,-,50.2279,-,-,-,-,-,2.19566,1.88998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.06576,-,18.6123,18.9944
spanner-strips:0-p126.pddl,1.97052,-,38.7762,-,-,-,-,-,2.09587,1.80173,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.03266,-,18.7089,19.451
spanner-strips:0-p128.pddl,1.52484,-,18.0717,-,-,-,-,-,2.40694,1.88868,-,-,-,-,-,-,-,-,-,-,-,-,-,452.966,-,-,2.14072,-,13.7793,16.3258
spanner-strips:0-p129.pddl,1.53275,-,22.0364,-,-,-,-,-,2.14256,1.90834,-,-,-,-,-,-,-,-,-,-,-,-,-,534.035,-,-,2.26732,-,19.2402,19.791
spanner-strips:0-p130.pddl,1.61508,-,55.0704,-,-,-,-,-,2.16602,1.972,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.06422,-,18.2709,18.6842
spanner-strips:0-p131.pddl,1.76802,-,49.9445,-,-,-,-,-,2.19461,2.07983,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.06973,-,22.9976,21.958
spanner-strips:0-p132.pddl,1.63064,-,74.5577,-,-,-,-,-,2.07273,2.02335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.07751,-,21.7371,23.1216
spider-strips:0-p01.pddl,22.8365,-,-,4.1941,3.9198,-,3.56825,3.22515,913.555,997.182,222.805,-,3.37036,3.88398,38.8445,3.63113,965.472,227.294,3.45303,3.99127,38.679,-,3.63457,418.678,415.054,4.46209,609.214,225.631,1067.5,1092.2
spider-strips:0-p02.pddl,40.6756,-,-,8.94989,7.25513,-,6.65438,5.85338,927.305,945.047,726.392,-,6.07558,8.30847,42.0849,6.60551,997.891,735.311,6.56245,7.80422,41.992,-,6.64876,903.833,831.554,9.01156,925.438,224.654,1732.82,1716.89
spider-strips:0-p03.pddl,-,-,-,101.767,32.8098,-,43.4569,43.172,1043.11,960.472,961.678,-,48.4077,91.8309,36.6905,34.4802,980.188,955.787,48.4709,91.934,36.4099,-,34.2555,947.317,945.095,85.4242,742.321,239.614,-,-
spider-strips:0-p04.pddl,-,-,-,215.732,46.6306,-,92.9975,59.228,1053.99,968.037,979.678,-,67.1946,196.556,84.5424,44.0749,969.871,981.273,67.9807,196.352,83.8851,-,44.6134,962.056,1000.32,201.739,621.985,273.519,-,-
spider-strips:0-p05.pddl,-,-,-,-,282.448,-,1340.44,-,1577.11,-,-,-,-,1596.91,131.455,-,-,-,-,1652.96,133.03,-,-,-,-,1568.92,1136.67,350.325,-,-
spider-strips:0-p07.pddl,25.6042,-,-,3.92096,3.82631,-,3.19878,3.03169,915.475,939.069,225.842,-,3.1132,3.61153,5.44548,3.45361,960.966,217.519,3.10441,3.4997,5.34278,-,3.47896,449.435,284.199,4.05128,710.733,207.835,589.667,598.798
spider-strips:0-p08.pddl,73.708,-,-,8.97402,7.32905,-,6.71141,6.18894,931.18,917.84,764.277,-,6.42138,8.09724,12.7486,6.69417,983.614,794.615,6.56462,8.17462,12.8463,-,6.88066,883.089,835.632,8.87841,850.754,212.988,-,-
spider-strips:0-p09.pddl,1669.85,-,-,73.117,26.9989,-,40.7398,33.3086,988.89,939.657,939.188,-,35.0494,67.4505,56.0097,26.8665,939.464,957.439,35.3339,67.3687,55.671,-,26.932,922.233,919.247,71.8225,650.447,245.368,-,-
spider-strips:0-p10.pddl,-,-,-,427.517,76.9805,-,117.569,143.85,1075.85,1034.44,1078.09,-,153.202,390.735,189.502,62.7258,1051.66,1088.54,150.406,390.316,196.83,-,62.6872,1078.73,1043.89,394.959,647.734,317.022,-,-
spider-strips:0-p11.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,284.188,-,-,-,-,-,285.947,-,-,-,-,-,-,384.649,-,-
spider-strips:0-p12.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1412.88,-,-
spider-strips:0-p13.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1053.13,-,-,-,-,-,1019.66,-,-,-,-,-,-,1244.91,-,-
spider-strips:0-p14.pddl,34.3323,-,-,3.83934,4.1439,-,3.49765,3.11771,933.277,946.716,235.545,-,3.58205,3.71988,5.34635,3.88515,932.254,231.424,3.4101,3.48985,5.35155,-,3.99622,390.788,315.21,3.97982,678.31,207.846,1717.57,1729.43
spider-strips:0-p15.pddl,48.0367,-,-,5.69457,6.02372,-,5.08353,4.5629,953.046,968.932,727.606,-,5.14636,5.40493,7.35431,5.98229,916.033,725.734,5.04442,5.41061,7.31327,-,5.82686,910.677,903.364,5.89784,838.376,209.702,614.84,621.694
spider-strips:0-p16.pddl,-,-,-,130.971,46.6057,-,31.9863,150.087,1038.54,998.955,1036.26,-,120.553,122.713,30.4702,39.7975,1020.79,1052.14,118.621,121.64,31.358,-,40.0152,996.201,994.642,77.8851,478.247,233.952,-,-
spider-strips:0-p17.pddl,-,-,-,-,-,-,135.104,-,-,-,-,-,-,-,46.8349,-,-,-,-,-,47.8984,-,-,-,-,597.07,452.777,249.007,-,-
spider-strips:0-p18.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,349.894,-,-,-,-,-,345.747,-,-,-,-,-,-,389.978,-,-
spider-strips:1-p01.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,458.901,-,-
spider-strips:1-p02.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,779.366,-,-
spider-strips:1-p03.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1709.55,-,-
spider-strips:1-p07.pddl,-,-,-,552.797,109.513,-,221.202,185.935,1162.88,1142.46,1168.96,-,224.728,495.529,66.0518,83.4339,1126.61,1181.14,225.834,501.819,65.7092,-,81.3737,1147.53,1153.14,515.459,713.058,263.518,-,-
spider-strips:1-p08.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,202.171,-,-,-,-,-,202.789,-,-,-,-,-,-,357.67,-,-
spider-strips:1-p09.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,475.075,-,-,-,-,-,468.202,-,-,-,-,-,-,574.254,-,-
spider-strips:1-p14.pddl,-,-,-,-,-,-,546.965,-,-,-,-,-,-,-,87.2567,-,-,-,-,-,88.2638,-,-,-,-,-,858.091,271.727,-,-
spider-strips:1-p15.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,369.778,-,-,-,-,-,366.949,-,-,-,-,-,-,362.432,-,-
spider-strips:1-p17.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,492.773,-,-,-,-,-,514.864,-,-,-,-,-,-,669.119,-,-
storage-strips:0-p07.pddl,-,-,-,1.18304,-,-,5.51405,-,-,20.9811,7.29496,10.9292,44.3505,1.31915,657.166,9.58743,109.943,7.52404,33.0679,1.77579,653.823,7.44636,7.69724,6.29161,6.39711,1.03502,-,303.442,-,-
storage-strips:0-p08.pddl,-,-,-,2.75,-,-,28.4126,-,-,76.19,30.5079,46.6136,207.489,2.60945,900.945,108.949,144.881,15.5965,200.847,4.7692,901.022,41.0312,61.6774,24.0646,14.1239,2.70861,-,313.977,-,-
storage-strips:0-p09.pddl,-,-,-,3.37345,-,-,49.6979,-,-,48.5798,139.239,287.842,1267.63,4.03258,901.37,1332.19,268.418,15.5828,1133.73,5.98607,901.977,149.722,558.974,44.8355,17.8474,2.74776,-,319.457,-,-
storage-strips:0-p10.pddl,-,-,-,6.78902,-,-,275.948,-,-,551.996,788.43,-,-,22.1403,903.513,-,1086.81,229.923,-,18.6783,901.939,683.79,-,155.937,79.3484,20.4104,-,401.828,-,-
storage-strips:0-p11.pddl,-,-,-,9.44471,-,-,-,-,-,573.602,-,-,-,30.5872,906.789,-,1687.16,1457.57,-,25.6633,903.129,-,-,1024.79,817.187,20.4507,-,448.148,-,-
storage-strips:0-p12.pddl,-,-,-,14.1628,-,-,-,-,-,-,-,-,-,52.749,909.613,-,-,-,-,44.0332,903.302,-,-,-,-,42.3507,-,-,-,-
storage-strips:0-p13.pddl,-,-,-,22.2541,-,-,-,-,-,188.965,-,-,-,48.7806,910.18,-,-,-,-,69.5599,904.982,-,-,-,-,34.0644,-,-,-,-
storage-strips:0-p14.pddl,-,-,-,37.3199,-,-,-,-,-,-,-,-,-,84.4474,938.891,-,-,-,-,102.951,923.256,-,-,-,-,73.3926,-,-,-,-
storage-strips:0-p15.pddl,-,-,-,51.9614,-,-,-,-,-,-,-,-,-,174.054,1361.54,-,-,-,-,153.444,937.304,-,-,-,-,152.612,-,-,-,-
storage-strips:0-p16.pddl,-,-,-,78.2145,-,-,-,-,-,332.221,-,-,-,247.143,-,-,-,-,-,232.299,-,-,-,-,-,192.501,-,-,-,-
storage-strips:0-p17.pddl,-,-,-,116.587,-,-,-,-,-,576.224,-,-,-,286.71,-,-,-,-,-,317.723,1781.94,-,-,-,-,221.762,-,-,-,-
storage-strips:0-p18.pddl,-,-,-,123.42,-,-,-,-,-,-,-,-,-,261.665,-,-,-,-,-,436.571,-,-,-,-,-,188.016,-,-,-,-
storage-strips:0-p19.pddl,-,-,-,270.082,-,-,-,-,-,-,-,-,-,550.989,-,-,-,-,-,793.597,-,-,-,-,-,399.977,-,-,-,-
storage-strips:0-p20.pddl,-,-,-,353.378,-,-,-,-,-,1037.03,-,-,-,1033.79,-,-,-,-,-,1017.67,-,-,-,-,-,848.02,-,-,-,-
storage-strips:0-p21.pddl,-,-,-,620.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1230.47,-,-,-,-
storage-strips:0-p22.pddl,-,-,-,17.8294,-,-,100.826,-,-,73.583,375.161,-,-,19.7292,902.307,-,593.682,241.305,-,25.7858,902.025,-,-,938.249,370.831,15.5732,-,334.107,-,-
storage-strips:0-p23.pddl,-,-,-,38.0523,-,-,318.498,-,-,613.709,-,-,-,47.6522,905.774,-,-,549.838,-,67.7849,903.844,-,-,-,444.227,42.5347,-,402.804,-,-
storage-strips:0-p24.pddl,-,-,-,1797.87,-,-,-,-,-,-,-,-,-,-,1205.08,-,-,-,-,-,1000.25,-,-,-,-,-,-,-,-,-
storage-strips:0-p25.pddl,-,-,-,1537.9,-,-,-,-,-,425.62,-,-,-,-,1165.2,-,-,-,-,-,975.363,-,-,-,-,-,-,-,-,-
storage-strips:0-p26.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1767.85,-,-,-,-,-,1141.38,-,-,-,-,-,-,-,-,-
storage-strips:0-p27.pddl,-,-,-,187.305,-,-,-,-,-,304.124,-,-,-,796.79,1086.81,-,-,-,-,358.791,925.262,-,-,-,-,680.149,-,-,-,-
storage-strips:0-p28.pddl,-,-,-,11.4429,-,-,247.725,-,-,-,-,-,-,15.0194,1221.63,-,-,-,-,25.3155,950.252,-,-,-,-,14.9368,-,373.094,-,-
storage-strips:1-p01.pddl,-,-,-,14.2752,25.0392,65.7641,62.5363,-,307.605,21.7329,11.9703,10.1423,47.1708,12.7099,4.60244,14.7086,237.247,8.73514,24.6532,12.4104,4.07634,6.51454,8.31431,13.4672,10.4009,13.6441,220.523,204.681,-,-
storage-strips:1-p02.pddl,-,-,-,18.9656,-,-,205.408,-,-,84.7341,22.2957,32.1459,1048.16,17.4786,903.204,112.406,425.502,22.8799,345.576,17.9247,903.083,21.8856,48.8306,21.3855,20.4552,17.8789,226.19,304.022,-,-
storage-strips:1-p03.pddl,-,-,-,507.422,-,-,-,-,-,354.634,1312.7,-,-,452.183,49.392,-,-,104.109,-,514.953,37.3511,-,-,676.725,234.023,448.902,-,244.445,-,-
storage-strips:2-p15.pddl,106.728,-,-,5.17443,17.5454,42.8781,15.9186,-,504.817,25.3667,5.48799,2.70396,7.46588,4.70695,30.4859,8.72298,67.0998,4.56633,4.97766,4.64103,29.8788,2.31332,8.34348,4.90496,4.72961,4.53343,295.825,211.793,-,-
storage-strips:2-p16.pddl,-,-,-,38.4212,-,-,349.768,-,-,45.6807,11.5969,19.9185,83.4948,34.4029,174.604,66.0375,150.839,12.3816,56.1053,36.328,171.126,13.3216,30.977,18.8246,15.657,31.8995,-,346.364,-,-
storage-strips:2-p17.pddl,-,-,-,507.465,-,-,-,-,-,112.105,116.283,277.201,1523.39,486.847,349.279,532.897,354.232,65.597,892.528,483.069,327.713,161.695,311.726,123.405,76.1555,433.056,-,-,-,-
storage-strips:2-p18.pddl,-,-,-,-,-,-,-,-,-,234.136,848.947,1541.37,-,-,1056.07,-,647.56,477.827,-,-,967.434,737.516,-,1030.51,693.084,-,-,-,-,-
storage-strips:2-p19.pddl,-,-,-,-,-,-,-,-,-,1141.99,-,-,-,-,-,-,-,-,-,-,1313.61,-,-,-,-,-,-,-,-,-
t0-coins-adl:0-coins_p-01.pddl,1.19223,-,-,-,-,5.4748,-,0.453443,2.43944,0.567408,0.463622,0.490531,0.498117,0.470567,-,-,0.50218,0.461512,0.441008,0.443583,-,0.488881,-,0.630899,0.60758,0.494033,-,200.497,1.6495,2.17244
t0-coins-adl:0-coins_p-03.pddl,1.18232,-,-,-,-,5.73886,-,0.430379,2.8729,0.577101,0.507631,0.542717,0.485173,0.480114,-,0.605663,0.647343,0.545359,0.524036,0.55541,-,0.524829,0.565928,0.644241,0.65183,0.494019,-,200.465,2.3782,2.72183
t0-coins-adl:0-coins_p-05.pddl,1.16249,-,-,-,-,5.88247,-,0.556286,2.4227,0.531954,0.512728,0.492917,0.518141,0.474845,-,0.496137,0.530394,0.544145,0.446714,0.452711,-,0.522518,0.533462,0.66442,0.610474,0.486002,-,200.484,2.4342,2.92014
t0-coins-adl:0-coins_p-06.pddl,1.91368,-,-,-,-,141.615,-,129.21,228.925,30.9272,31.1944,31.3325,33.662,0.547078,-,-,28.6348,29.379,30.3796,0.552857,-,28.9499,-,34.3034,29.5992,0.599048,-,200.641,98.8457,99.1297
t0-coins-adl:0-coins_p-07.pddl,2.2119,-,-,-,-,131.594,-,116.773,844.448,37.3453,38.9166,38.4354,44.6215,0.49443,-,-,38.7759,39.5898,43.8039,0.520197,-,39.7638,-,48.9932,39.4497,0.528467,728.471,200.88,149.781,147.184
t0-coins-adl:0-coins_p-08.pddl,1.74957,-,-,-,-,126.483,-,123.62,35.8483,35.6082,36.5228,37.1755,41.732,0.52107,-,-,36.8479,38.2313,42.3772,0.465873,-,38.3058,-,47.3841,38.1104,0.555623,-,200.896,106.731,95.9323
t0-coins-adl:0-coins_p-09.pddl,2.06555,-,-,-,-,118.908,-,114.635,2.17605,14.2526,14.4477,14.4405,17.5038,0.491658,-,-,11.633,11.9703,13.4297,0.56312,-,11.8718,-,17.3846,12.9496,0.586856,-,200.647,35.5541,37.5736
t0-coins-adl:0-coins_p-10.pddl,1.82748,-,-,-,-,120.729,-,119.553,82.1066,29.2222,29.7136,29.8444,34.3698,0.467222,-,-,23.0371,23.4089,25.0105,0.471638,-,23.4569,-,32.3494,26.4509,0.492568,-,200.616,78.5803,88.6076
t0-coins-adl:0-coins_p-11.pddl,11.4365,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
t0-coins-adl:0-coins_p-12.pddl,7.47265,-,-,-,-,-,-,-,924.752,-,-,-,-,0.633872,-,-,-,-,-,0.589103,-,-,-,-,-,0.622221,-,202.715,-,-
t0-coins-adl:0-coins_p-13.pddl,16.9082,-,-,-,-,-,-,-,-,-,-,-,-,112.118,-,-,-,-,-,108.397,-,-,-,-,-,121.148,-,-,-,-
t0-coins-adl:0-coins_p-14.pddl,7.94899,-,-,-,-,-,-,-,-,-,-,-,-,309.344,-,-,-,-,-,303.756,-,-,-,-,-,337.379,-,-,-,-
t0-coins-adl:0-coins_p-15.pddl,514.662,-,-,-,-,-,-,-,1014.66,-,-,-,-,0.702704,-,-,-,-,-,0.59966,-,-,-,-,-,0.70054,-,-,-,-
t0-coins-adl:0-coins_p-20.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,39.8992,-,-,-,-,-,39.9104,-,-,-,-,-,44.7673,-,-,-,-
t0-comm-adl:0-comm_c-01.pddl,1.03958,-,-,-,-,1.16721,-,0.476513,1.9829,0.523484,0.478016,0.500402,0.48973,0.463322,-,0.509179,0.501025,0.525709,0.476557,0.548386,-,0.473299,0.535689,0.564465,0.505883,0.50416,-,200.551,1.04694,1.39806
t0-comm-adl:0-comm_c-02.pddl,1.27213,-,-,-,-,3.54349,-,0.564906,2.01474,0.639777,0.628162,0.560617,0.56796,0.582828,-,0.523802,0.571922,0.630789,0.545386,0.534946,-,0.558496,0.524426,0.619676,0.605372,0.61632,-,200.62,2.62572,2.9479
t0-comm-adl:0-comm_c-03.pddl,1.44081,-,-,-,-,4.36043,-,1.32236,2.29209,1.0386,0.951118,1.03202,0.913078,1.01402,-,0.779141,1.01124,1.03473,0.992183,1.00535,-,0.921387,0.740587,1.02,1.0481,0.969995,-,200.708,11.9052,12.2725
t0-comm-adl:0-comm_c-04.pddl,1.90661,-,-,-,-,33.5789,-,25.9664,2.85466,7.2033,7.43012,7.36503,7.82317,6.77994,-,-,6.71341,6.91167,7.95736,6.73336,-,6.72857,-,7.06511,7.11559,6.78822,-,202.802,48.2004,44.248
t0-comm-adl:0-comm_c-05.pddl,2.33407,-,-,-,-,-,-,-,4.07943,99.3698,102.564,104.565,113.679,85.3192,-,75.9044,107.316,104.219,114.241,84.1299,-,106.627,79.0079,106.132,113.98,78.5347,-,232.752,137.327,136.888
t0-comm-adl:0-comm_c-06.pddl,3.19016,-,-,-,-,-,-,-,12.469,-,-,-,-,1087.04,-,-,-,-,-,1087.24,-,-,-,-,-,995.597,-,646.114,422.608,421.175
t0-comm-adl:0-comm_c-07.pddl,4.01773,-,-,-,-,-,-,-,22.608,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,816.411,844.64
t0-comm-adl:0-comm_c-08.pddl,6.63635,-,-,-,-,-,-,-,989.801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
t0-comm-adl:0-comm_c-09.pddl,14.4709,-,-,-,-,-,-,-,1039.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
t0-comm-adl:0-comm_c-10.pddl,18.4398,-,-,-,-,-,-,-,1118.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
t0-comm-adl:0-comm_c-11.pddl,24.2822,-,-,-,-,-,-,-,1567.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
t0-comm-adl:0-comm_c-12.pddl,63.5675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
t0-comm-adl:0-comm_c-13.pddl,142.439,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
t0-comm-adl:0-comm_c-14.pddl,230.557,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
t0-comm-adl:0-comm_c-15.pddl,445.876,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
t0-grid-dispose-adl:0-family-grid-new_dispose-4-1.pddl,11.7485,-,-,-,-,-,-,-,13.1343,-,-,-,-,10.8915,-,-,-,-,-,11.322,-,-,-,-,-,-,12.8823,212.322,28.8052,28.4807
t0-grid-dispose-adl:0-family-grid-new_dispose-4-2.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,12.975,-,-,-,-,-,11.8258,-,-,-,-,-,-,-,211.786,-,-
t0-grid-dispose-adl:0-family-grid-new_dispose-4-3.pddl,-,-,-,-,-,-,-,-,-,-,-,-,-,22.9629,-,-,-,-,-,18.1835,-,-,-,-,-,-,-,214.661,-,-
t0-sortnet-adl:0-sortnet_03.pddl,-,-,-,-,-,18.8832,-,17.4087,-,17.5579,20.527,20.7159,16.2026,16.2609,-,-,17.9195,20.8368,16.2329,16.3501,-,20.9235,-,16.2733,16.7338,-,-,216.514,-,-
t0-sortnet-adl:0-sortnet_04.pddl,-,-,-,-,-,47.8014,-,30.2742,-,187.971,739.434,732.653,34.2666,35.3324,-,-,186.279,728.04,33.7954,33.702,-,737.556,-,48.7415,43.2429,-,-,231.909,-,-
t0-sortnet-alt-adl:0-sort-num_s-2.pddl,0.563697,-,-,-,-,0.414896,-,0.496593,1.61079,0.426424,0.434211,0.446373,0.386698,0.460595,0.420385,0.411282,0.412032,0.411037,0.451,0.471866,0.441939,0.432935,0.412571,0.400917,0.424807,0.452547,1.65023,200.418,0.433826,0.745388
t0-sortnet-alt-adl:0-sort-num_s-3.pddl,60.3462,-,-,-,-,-,-,55.0004,63.404,54.7955,58.2517,56.6652,55.8997,55.4164,-,-,57.5693,57.8308,56.8619,56.5036,-,56.8291,-,56.1047,54.7918,-,-,247.337,66.9448,67.5785
t0-sortnet-alt-adl:0-sort-num_s-4.pddl,-,-,-,-,-,-,-,174.398,-,386.489,179.463,165.904,158.635,166.931,-,-,386.598,177.222,175.093,165.065,-,162.176,-,163.251,177.594,-,-,370.9,-,-
t0-sortnet-alt-adl:0-sort-num_s-5.pddl,-,-,-,-,-,-,-,312.462,-,1235.72,1216.51,551.951,315.375,319.554,-,-,1236.5,1215.0,314.749,318.486,-,542.211,-,1215.57,1215.19,-,-,516.106,-,-
t0-uts-adl:0-uts_k-01.pddl,0.743902,-,-,-,-,0.542677,-,0.428753,1.98502,0.451761,0.461726,0.447637,0.493468,0.425718,0.423836,1.33345,0.477186,0.437321,0.488235,0.410461,0.412647,0.421624,-,0.463471,0.405236,0.509542,-,200.49,0.663109,1.00822
t0-uts-adl:0-uts_k-02.pddl,12.8955,-,-,-,-,21.8125,-,5.71556,15.1553,11.616,11.5432,11.3444,12.1908,16.382,12.2645,20.347,11.857,16.4884,13.6943,14.9264,12.3016,12.7844,17.5982,10.5558,13.1837,21.2232,-,209.158,62.1206,61.289
t0-uts-adl:0-uts_k-03.pddl,-,-,-,-,-,49.5511,-,-,968.219,16.0552,14.2617,18.0016,1719.86,15.5379,546.748,428.39,14.2128,14.6285,1336.73,15.8238,546.904,14.6327,300.652,13.4105,13.7624,20.7782,-,230.74,-,-
t0-uts-adl:0-uts_k-04.pddl,-,-,-,-,-,-,-,-,-,1281.81,1284.18,1280.62,-,-,1272.14,-,635.261,647.783,-,-,620.297,643.609,-,426.746,346.647,-,-,-,-,-
t0-uts-adl:0-uts_l-02.pddl,14.3392,-,-,-,-,6.18013,-,2.75376,12.6732,2.6467,3.20506,3.72988,2.09213,1.94746,3.24214,5.58058,4.19438,1.77253,3.33369,2.76184,2.34348,1.69597,5.13669,1.69314,1.88941,13.5955,-,217.928,30.0306,29.2668
t0-uts-adl:0-uts_l-03.pddl,21.4589,-,-,-,-,16.2962,-,11.7783,936.981,12.961,12.2128,12.5996,12.6554,11.2946,161.013,105.348,12.5406,11.7657,12.4782,12.1796,160.673,12.4335,104.402,12.2355,12.2825,-,119.619,212.564,716.086,730.029
t0-uts-adl:0-uts_l-04.pddl,239.079,-,-,-,-,34.1237,-,38.9554,985.85,29.97,25.609,25.4086,430.209,31.3057,25.1414,145.925,22.162,18.2319,123.063,23.265,16.8344,17.6838,48.1391,26.2597,17.7534,61.9411,149.424,213.423,-,-
t0-uts-adl:0-uts_l-05.pddl,-,-,-,-,-,107.058,-,-,-,478.819,462.445,477.588,-,964.385,456.312,-,213.433,187.826,-,692.219,180.971,192.955,-,470.07,191.064,-,-,268.557,-,-
t0-uts-adl:0-uts_r-03.pddl,-,-,-,-,-,29.1674,-,-,-,20.1024,19.3292,20.381,-,36.5021,18.8823,-,16.8808,15.8152,-,31.5139,16.4796,16.526,-,17.9596,16.2896,54.8424,-,213.836,-,-
t0-uts-adl:0-uts_r-04.pddl,-,-,-,-,-,175.84,-,-,-,672.82,670.865,674.201,-,-,635.105,-,313.391,315.648,-,1547.33,278.863,314.058,-,558.012,312.857,-,-,339.794,-,-
termes-strips:0-p01.pddl,0.995967,-,-,10.972,1.69055,8.30959,2.20859,1.26478,3.97323,1.77187,1.98309,271.507,1.62858,10.164,2.6307,2.31478,1.81315,1.87062,1.67815,10.2313,2.55266,230.776,2.21619,2.01399,1.9651,11.1197,3.88355,305.967,4.05909,4.50721
